campaignTitle,title_word_ct,title_word_match,title_word_score,blurb_word_ct,blurb_word_match,blurb_word_score
Identdog - Your best friend's ID,8.00E+00,2.00E+00,1.60E+01,2.50E+01,1.30E+01,1.84E+03
The Idle Kind - Suffer Through the Motions Album Preorder,7.00E+00,3.00E+00,2.96E+02,2.40E+01,1.50E+01,3.75E+03
Let's Rap,1.00E+01,4.00E+00,6.90E+01,2.80E+01,1.30E+01,1.35E+03
Ignite the Mic Poetry Showcase,4.00E+00,0.00E+00,0.00E+00,2.20E+01,1.00E+01,8.26E+02
iGotThis - App for ADHD Families. Get. Stuff. Done.,6.00E+00,1.00E+00,1.00E+00,2.50E+01,1.10E+01,1.08E+03
LIGHTSTEP CHRONICLES _ Retro Futurist Space Opera Comic Book,9.00E+00,3.00E+00,7.00E+00,2.30E+01,1.40E+01,1.39E+03
STARFIGHTER INC,1.00E+01,5.00E+00,1.35E+02,3.00E+01,1.20E+01,4.66E+02
Vampire Couch Trip - a short film,3.00E+00,2.00E+00,2.00E+00,3.50E+01,1.60E+01,7.02E+02
RPG coasters 2: Cthulhu,7.00E+00,5.00E+00,5.80E+01,2.10E+01,1.10E+01,1.41E+03
All in Good Pun - Cute Ocean-Themed Enamel Pins,5.00E+00,1.00E+00,1.70E+01,2.20E+01,1.20E+01,1.62E+03
In The Shadows (PILOT 1.01),1.00E+01,3.00E+00,6.00E+00,1.50E+01,6.00E+00,1.04E+03
"""What's in your spine?"" ",7.00E+00,2.00E+00,1.40E+01,2.20E+01,1.20E+01,1.34E+03
JM-D103 - Automatic Dive Watch by Jack Mason,6.00E+00,3.00E+00,2.49E+02,2.20E+01,8.00E+00,4.07E+02
JakRak - Carry Your Coat Hands-Free!,9.00E+00,4.00E+00,4.10E+01,2.20E+01,1.40E+01,1.28E+03
Launch Ladies - A children's book about the Women of Space,7.00E+00,5.00E+00,2.83E+02,1.50E+01,1.10E+01,1.46E+03
"""BETWEEN THE LINES"" - A Community's Love For Their Subaru",1.20E+01,7.00E+00,1.46E+02,2.20E+01,1.10E+01,2.99E+02
"""The Beauty Of Differences"" is on its way",1.10E+01,4.00E+00,2.20E+01,2.20E+01,1.20E+01,6.81E+02
Jen bakes shortbread needs a commercial kitchen!,9.00E+00,1.00E+00,2.00E+00,2.30E+01,1.40E+01,8.39E+02
"Help fund and be a part of Jenn Cristy's ""BETWEEN YOU & ME""",8.00E+00,2.00E+00,1.00E+01,1.90E+01,8.00E+00,2.14E+02
DreamersEcho Vol 1 SoundComic: Graphic Novel + Soundtrack,1.50E+01,4.00E+00,1.50E+01,2.50E+01,1.00E+01,4.84E+02
Persian Cat Lapel Pin,9.00E+00,3.00E+00,3.70E+01,2.40E+01,1.40E+01,9.13E+02
Identity Crisis,5.00E+00,0.00E+00,0.00E+00,1.40E+01,6.00E+00,2.99E+02
Undivided Heart - a worship album by John Gabriel Arends,3.00E+00,2.00E+00,5.00E+00,2.30E+01,1.10E+01,1.16E+03
Unity of the Don - Votecard,1.00E+01,4.00E+00,6.20E+01,1.80E+01,1.20E+01,1.50E+03
The Big Book of Maps (for Tabletop Roleplaying Games),6.00E+00,1.00E+00,1.00E+00,2.00E+01,1.10E+01,4.47E+02
CHET,1.00E+01,5.00E+00,1.39E+02,3.30E+01,1.70E+01,4.01E+02
Black Operations for Democracy 3,2.00E+00,0.00E+00,0.00E+00,1.20E+01,8.00E+00,1.93E+03
KaiBlackDrums Solo EP,6.00E+00,2.00E+00,1.30E+01,2.20E+01,1.10E+01,1.45E+03
MUSICON _ Composing & Coding for ages 3 and up!,4.00E+00,1.00E+00,6.00E+00,2.00E+01,9.00E+00,1.27E+03
Let's all go fishing!,1.10E+01,2.00E+00,7.00E+00,1.30E+01,5.00E+00,2.37E+02
"Four Elements, Four Nations",6.00E+00,1.00E+00,1.00E+00,1.90E+01,1.10E+01,2.97E+02
3D Dillon reloading Tools Source files,5.00E+00,3.00E+00,1.00E+01,2.20E+01,1.00E+01,1.01E+03
Sympl.,7.00E+00,3.00E+00,2.50E+01,1.10E+01,8.00E+00,1.18E+02
"Kester Kits: Programming On The Go, Anywhere",2.00E+00,0.00E+00,0.00E+00,2.10E+01,1.40E+01,1.41E+03
Airstrip Zero,8.00E+00,3.00E+00,1.80E+01,2.60E+01,1.50E+01,3.38E+03
Kittens in the Sky Enamel Pins,3.00E+00,1.00E+00,1.20E+01,1.30E+01,6.00E+00,2.30E+03
Bit Bar : The Pocket Friendly EDC Screwdriver,7.00E+00,1.00E+00,1.00E+00,1.60E+01,1.10E+01,2.26E+03
Knowhere Opening April 1st 2017,8.00E+00,3.00E+00,4.00E+01,2.40E+01,1.50E+01,8.31E+02
Yoga Flexer: Truly Versatile Home Gym,6.00E+00,1.00E+00,3.00E+00,2.70E+01,1.40E+01,1.49E+03
Koolures deep sea fishing,7.00E+00,4.00E+00,5.40E+01,2.80E+01,1.70E+01,1.59E+03
Liquid Courage: A drinking game with hilarious pick-up lines,5.00E+00,2.00E+00,6.00E+00,2.00E+01,1.10E+01,1.77E+02
Unique Hockey Pendant,1.10E+01,5.00E+00,4.06E+02,2.90E+01,1.40E+01,1.23E+03
"Creating ""A Faithful Mate"" Website",4.00E+00,3.00E+00,7.00E+00,2.20E+01,1.60E+01,2.39E+03
DRAGOON: The Rogue and Barbarian Expansion + Reprint,6.00E+00,2.00E+00,3.00E+00,1.80E+01,8.00E+00,3.97E+02
Echo Chernik 2018 Calendars,9.00E+00,4.00E+00,2.20E+01,2.60E+01,1.70E+01,1.96E+03
LEVITATING X: Levitate Everything,5.00E+00,1.00E+00,1.00E+00,2.30E+01,1.40E+01,1.42E+03
TOTEM POLZ Charm Jewelry  Let Your Spirit Guide You,5.00E+00,2.00E+00,1.50E+01,2.20E+01,1.30E+01,2.40E+03
lilylily childrenswear,1.00E+01,4.00E+00,2.52E+02,2.30E+01,1.00E+01,1.60E+03
Lion-Hearted Dragon Maiden - #1 in Series of 7 Maidens,3.00E+00,0.00E+00,0.00E+00,1.20E+01,4.00E+00,1.25E+02
Little Star Night Light - Attaches Anywhere Indoors!,1.10E+01,2.00E+00,3.80E+01,1.90E+01,1.10E+01,2.88E+02
Late Nite Munchies Delivery,8.00E+00,5.00E+00,1.20E+02,1.40E+01,1.00E+01,1.27E+03
Tech Against Trump by Logic Magazine,5.00E+00,0.00E+00,0.00E+00,2.40E+01,1.40E+01,1.61E+03
QUEENS - The Pin-up Art of Lorenzo Sperlonga,7.00E+00,3.00E+00,2.00E+01,2.00E+01,1.00E+01,2.21E+02
Long Live The Queen,9.00E+00,0.00E+00,0.00E+00,2.40E+01,1.40E+01,1.61E+03
Glittery Boston Terrier - Hard Enamel Pin,5.00E+00,3.00E+00,2.50E+01,2.40E+01,1.50E+01,1.59E+03
At Sea - A Virtual Reality Short Film Experience,7.00E+00,3.00E+00,8.00E+00,2.60E+01,1.40E+01,2.04E+03
LUXTREAUX : GLOW-IN-THE-DARK HOODIE,9.00E+00,6.00E+00,9.80E+01,2.70E+01,1.40E+01,2.20E+03
Lyle Brewer-The Music of J.S. Bach,7.00E+00,4.00E+00,4.20E+01,2.10E+01,1.30E+01,3.31E+03
"Land of 1,000 Islands",9.00E+00,3.00E+00,3.50E+01,2.90E+01,1.20E+01,5.71E+02
"""Maestro & Ross Augusta"" 1st Collaboration Album",6.00E+00,2.00E+00,6.00E+00,2.20E+01,1.10E+01,2.53E+02
World Engine: An Online Map-Making Tool for Tabletop RPGs,8.00E+00,2.00E+00,4.80E+01,2.10E+01,9.00E+00,7.52E+02
"Alcohol Ink Art ""Inkspiration""",1.10E+01,6.00E+00,2.45E+02,2.40E+01,1.30E+01,1.68E+03
Discharged,5.00E+00,0.00E+00,0.00E+00,1.80E+01,1.00E+01,3.45E+02
PRESIDENT CTHULHU: Voice Control Puzzler,2.00E+00,0.00E+00,0.00E+00,1.70E+01,8.00E+00,2.92E+02
Manuelle Scarves,6.00E+00,4.00E+00,4.20E+01,2.30E+01,1.30E+01,1.05E+03
"""Lilith"", a pendant with a twist",3.00E+00,0.00E+00,0.00E+00,2.30E+01,1.20E+01,5.19E+02
Marbelus - Giving gamers the power of choice,7.00E+00,2.00E+00,1.21E+02,2.30E+01,1.00E+01,1.27E+03
Obscure Movie Monster Playing Cards,8.00E+00,3.00E+00,3.40E+01,2.20E+01,1.00E+01,8.34E+02
"Marlon: Stunning, Hyper-Functional Backpacks",6.00E+00,4.00E+00,1.46E+02,2.10E+01,1.60E+01,1.20E+03
Sprocket The Comic-Cat Issue 4,6.00E+00,5.00E+00,1.00E+01,1.60E+01,9.00E+00,9.62E+02
Peru: Cradle of Diversity,7.00E+00,3.00E+00,1.80E+01,2.50E+01,1.10E+01,5.24E+02
Maya Mike's Belizean Barbacoa Hot Sauce Smoked WILD Habanero,5.00E+00,1.00E+00,1.00E+00,2.20E+01,1.10E+01,1.21E+03
The Road to Hollywood,1.10E+01,3.00E+00,1.20E+01,2.30E+01,1.00E+01,1.35E+02
The Meatty Okra Project,5.00E+00,2.00E+00,1.00E+01,2.70E+01,1.20E+01,3.15E+02
Danger Noodles: Corn Snake Hard Enamel Lapel Pins,5.00E+00,1.00E+00,4.60E+01,2.60E+01,1.10E+01,2.57E+02
Adorable Classic Harley Quinn Chibi by Melbaka,9.00E+00,2.00E+00,5.00E+00,1.70E+01,1.00E+01,1.06E+03
"Quetra: 4D, 10 Degrees of Freedom Space Shooter Video Game",8.00E+00,1.00E+00,2.30E+01,2.50E+01,8.00E+00,1.57E+03
Create wide-angle Bubble Bokeh: Trioplan 35+ Fine Art Lens,1.10E+01,5.00E+00,3.53E+02,1.40E+01,9.00E+00,1.74E+03
Ultralight Electric Guitar,1.10E+01,5.00E+00,2.80E+01,2.50E+01,1.40E+01,2.76E+03
#Wafflefry Volume 1,4.00E+00,3.00E+00,1.30E+01,2.10E+01,1.20E+01,1.83E+03
Unbreakable Sunglasses Visor Clip,4.00E+00,1.00E+00,2.60E+01,1.40E+01,8.00E+00,1.33E+03
Mindset: smart headphones that improve your concentration,5.00E+00,2.00E+00,1.40E+01,2.30E+01,1.00E+01,1.59E+02
PLAYBULB Solar - Revolutionizing Outdoor Lighting,8.00E+00,5.00E+00,4.14E+02,2.30E+01,1.50E+01,2.96E+03
Trump Presidency Survival Kit,6.00E+00,4.00E+00,3.00E+01,1.70E+01,1.30E+01,1.55E+03
Super Plumber Bros DVD Pre-Order,5.00E+00,1.00E+00,1.80E+01,2.20E+01,7.00E+00,9.96E+02
Moment 2.0: Make your iPhone or Pixel A Better Camera,7.00E+00,3.00E+00,2.50E+01,2.70E+01,1.40E+01,1.02E+03
Mommy Scrubbs ( scrubs) for Breast Feeding Moms,1.20E+01,7.00E+00,4.34E+02,1.60E+01,1.10E+01,8.63E+02
Monreau's Debut EP,8.00E+00,1.00E+00,1.00E+00,2.20E+01,6.00E+00,6.50E+02
Resurrecting the Dirty Dozen! (from War News Pictures cards),5.00E+00,1.00E+00,3.00E+00,1.90E+01,1.00E+01,1.75E+03
Teeny Teethers | Creative Toys by Minimoon,1.00E+01,3.00E+00,1.20E+02,2.40E+01,1.30E+01,1.00E+03
Master of Spies card game,7.00E+00,2.00E+00,1.20E+01,2.40E+01,1.40E+01,1.08E+03
All Or Nothing.,6.00E+00,4.00E+00,3.79E+02,1.70E+01,7.00E+00,1.24E+03
MicRig: Universal Video Grip Handle with Built-in Stereo Mic,4.00E+00,1.00E+00,2.00E+00,1.90E+01,1.10E+01,7.80E+02
Idea's First Official Single,1.10E+01,7.00E+00,1.73E+02,2.10E+01,1.50E+01,2.99E+03
Gumbo Couture,6.00E+00,3.00E+00,1.08E+02,1.90E+01,9.00E+00,6.31E+02
Your Royal Gayness - The Ultimate Fairytale Parody Game,3.00E+00,0.00E+00,0.00E+00,1.70E+01,7.00E+00,2.08E+02
NaanChuck,9.00E+00,5.00E+00,5.66E+02,2.30E+01,1.10E+01,1.17E+03
Audaciae,2.00E+00,0.00E+00,0.00E+00,2.40E+01,1.10E+01,1.55E+02
Nezt- Handcrafted leather portfolio & iPad/ laptop case,2.00E+00,0.00E+00,0.00E+00,2.00E+01,1.30E+01,4.25E+02
The March Hare Project,9.00E+00,5.00E+00,8.60E+01,2.20E+01,1.20E+01,1.35E+03
Software Excuse Dice,5.00E+00,2.00E+00,4.80E+01,2.00E+01,9.00E+00,1.39E+03
STAR TREK Original Cast + Bridge Movieland Restoration,4.00E+00,2.00E+00,5.00E+01,2.20E+01,1.40E+01,1.43E+03
The New NEXT STL,9.00E+00,6.00E+00,5.10E+01,2.20E+01,1.30E+01,5.56E+02
Shoe Lights: Night Runner Pro,5.00E+00,1.00E+00,2.30E+01,2.10E+01,1.00E+01,2.25E+03
Delicious Coffee Transport Mechanism and Origin Story Video,6.00E+00,4.00E+00,2.40E+01,2.40E+01,1.10E+01,1.56E+03
Hairdos: Normalize Natural Hair,9.00E+00,3.00E+00,1.03E+02,2.40E+01,1.30E+01,5.80E+02
Not Here Right Now: A Live One-Man Show,5.00E+00,3.00E+00,2.10E+01,1.60E+01,9.00E+00,1.48E+02
Shaper by NOWA | The World's Thinnest Hybrid Smartwatch,1.00E+01,4.00E+00,3.50E+01,2.20E+01,9.00E+00,4.70E+01
Paladin Card Protectors - Premium Sleeves for Gamers,1.00E+01,4.00E+00,1.94E+02,2.30E+01,1.50E+01,1.43E+03
Obstacle Course Training Facility and Fitness Center,8.00E+00,4.00E+00,1.26E+02,2.30E+01,1.40E+01,2.69E+03
Cunning Linguist - The game of horrible definitions,8.00E+00,3.00E+00,1.20E+01,2.20E+01,1.00E+01,1.14E+03
OF HUMANS _ The Book,8.00E+00,1.00E+00,2.80E+02,1.50E+01,1.10E+01,2.31E+03
"""She Persisted"" Enamel Pin: Pantone Expansion",6.00E+00,2.00E+00,7.70E+01,1.90E+01,1.00E+01,6.47E+02
OH NO AUNT FLO! Emergency Tampon/Pad Delivery Service,7.00E+00,1.00E+00,1.10E+01,3.00E+01,1.50E+01,6.59E+02
Only The Elite Records,1.00E+01,2.00E+00,4.00E+00,2.00E+01,9.00E+00,2.46E+03
Orion Freeman's Morning Son: New Music from the Heart & Soul,5.00E+00,3.00E+00,1.80E+01,2.70E+01,1.10E+01,2.25E+02
OUR HEROES,1.30E+01,6.00E+00,1.04E+02,1.80E+01,1.00E+01,8.53E+02
Jason's CD Recording Budget,3.00E+00,1.00E+00,1.70E+01,1.30E+01,6.00E+00,1.33E+02
Redividing the T-Shirt Norm,6.00E+00,3.00E+00,6.00E+00,2.60E+01,1.30E+01,1.07E+03
Organic Shakshuka: Semi-prepared for Delicious Convenience,6.00E+00,1.00E+00,8.00E+00,5.00E+00,4.00E+00,6.20E+01
Paqsule: Revolutionary Cleaning Technology in A Stylish Bag,8.00E+00,2.00E+00,2.00E+00,2.80E+01,1.10E+01,1.10E+03
Vengeful Ghost: The First Year,9.00E+00,4.00E+00,3.20E+01,4.30E+01,2.10E+01,2.64E+03
PartyForUS,6.00E+00,3.00E+00,1.21E+02,2.00E+01,1.30E+01,7.54E+02
Dante Alighieri's Inferno - Poker Playing Cards,2.00E+00,0.00E+00,0.00E+00,1.80E+01,1.00E+01,1.13E+03
Pathfumblers YouTube Channel,8.00E+00,4.00E+00,1.21E+02,2.10E+01,9.00E+00,3.13E+02
The Trouble With Trumples Talking Toy,4.00E+00,2.00E+00,2.00E+00,2.20E+01,1.00E+01,4.90E+02
Humpty Trumpty The GREATEST Talking Trump Toy,7.00E+00,3.00E+00,1.19E+02,2.10E+01,7.00E+00,1.09E+03
The Activities Journal,8.00E+00,2.00E+00,4.00E+00,2.40E+01,1.00E+01,5.59E+02
Neurodraft.com #advancingWrittenLanguage,4.00E+00,1.00E+00,7.00E+00,2.50E+01,1.60E+01,3.08E+03
Perform La Femme Photo Series,4.00E+00,0.00E+00,0.00E+00,1.70E+01,7.00E+00,4.89E+02
The Lady and the Tiger - a 1-6 player game for all ages!,6.00E+00,3.00E+00,3.80E+01,2.00E+01,9.00E+00,1.86E+02
Sugar Hill Creamery,1.40E+01,4.00E+00,2.93E+02,1.60E+01,8.00E+00,3.98E+02
365Freedom Shorts.,4.00E+00,2.00E+00,3.00E+00,2.20E+01,1.00E+01,1.07E+03
Pierce Edens: Stripped Down Gussied Up (New Album)!,3.00E+00,1.00E+00,3.00E+00,1.40E+01,4.00E+00,1.52E+02
"XPlotter - Desktop Plotter, Laser Cutter and Engraver",9.00E+00,3.00E+00,6.20E+01,2.70E+01,1.30E+01,1.74E+03
Recycled Plastic Aquatic & Athletic Wear for Shark Education,8.00E+00,4.00E+00,1.20E+01,1.30E+01,6.00E+00,1.81E+02
AIdol: Artificial Intelligence Idol - A Visual Novel,1.00E+01,6.00E+00,1.30E+01,2.10E+01,1.00E+01,1.75E+02
PIXI | The Go Anywhere Pant with Removable TushCush,8.00E+00,4.00E+00,4.40E+01,2.70E+01,1.00E+01,2.18E+02
PlateFX,9.00E+00,4.00E+00,1.32E+02,1.40E+01,9.00E+00,2.27E+03
"Orboot: The Educational, Augmented Reality Globe",2.00E+00,0.00E+00,0.00E+00,2.20E+01,1.20E+01,1.20E+03
Luxor Mini - Auto Focusing Pocket Flashlight,7.00E+00,3.00E+00,1.10E+01,1.60E+01,1.10E+01,1.77E+03
Sacred Fire: Psychological RPG about revenge and loyalty,7.00E+00,6.00E+00,6.10E+01,1.90E+01,9.00E+00,1.65E+02
Pon and Zi Enamel Pins!,9.00E+00,5.00E+00,3.30E+01,2.20E+01,1.10E+01,1.34E+03
Second Chances - Short Film Thriller Drama Traumatic Horror,6.00E+00,0.00E+00,0.00E+00,1.40E+01,8.00E+00,4.75E+02
CORTEX - The World's Most Useful Battery,9.00E+00,5.00E+00,7.90E+01,2.50E+01,1.20E+01,3.98E+02
THE PREACHER'S DAUGHTERS CD Hymns Recording Project,8.00E+00,4.00E+00,2.53E+02,1.70E+01,1.00E+01,1.45E+03
"My new album ""Dog Whistle""",9.00E+00,3.00E+00,5.00E+01,2.60E+01,6.00E+00,1.13E+03
"Procyon Podcast Network: Fun, Diverse Genre Fiction Podcasts",6.00E+00,2.00E+00,4.80E+01,2.00E+01,1.10E+01,1.83E+03
Annie Lawrence makes a new record,9.00E+00,2.00E+00,1.30E+01,1.90E+01,1.20E+01,2.14E+02
Health & Fitness Meal by ProteinPharm,7.00E+00,2.00E+00,2.20E+01,1.80E+01,1.20E+01,8.06E+02
PRUM x POP,7.00E+00,2.00E+00,5.00E+00,2.70E+01,1.20E+01,1.09E+03
Penn State SOMA Arts Crawl 2017,4.00E+00,0.00E+00,0.00E+00,2.00E+01,1.00E+01,2.09E+02
Help Punchline Make A Netflix Special,7.00E+00,5.00E+00,1.00E+01,2.50E+01,1.20E+01,3.09E+02
Dungeons & Delvers,7.00E+00,3.00E+00,5.10E+01,2.80E+01,1.10E+01,1.04E+03
#MotherFucker #Movie,4.00E+00,1.00E+00,5.00E+00,1.70E+01,9.00E+00,3.82E+02
Call of Cthulhu Metal Dice Set by Q-workshop & Chaosium,3.00E+00,0.00E+00,0.00E+00,1.30E+01,5.00E+00,4.07E+02
Rites of Cthulhu - The Card Game,1.20E+01,6.00E+00,8.70E+01,1.70E+01,9.00E+00,4.58E+02
Ra. Lantern - 3-in-1 GPS Radar Trackers,7.00E+00,3.00E+00,3.91E+02,8.00E+00,4.00E+00,3.07E+02
"Crowd Curated Concerts - Harrisonburg, VA",9.00E+00,0.00E+00,0.00E+00,2.20E+01,1.30E+01,2.35E+03
Cave Paintings for Future People,6.00E+00,0.00E+00,0.00E+00,2.30E+01,1.00E+01,2.51E+02
RAMPARTS: A Tactical Tabletop Game for Engineers of All Ages,6.00E+00,3.00E+00,2.60E+01,2.90E+01,1.40E+01,1.84E+03
"Raptor Claw: A Hunting, EDC, and Outdoor Lifestyle MultiTool",1.10E+01,4.00E+00,3.12E+02,2.40E+01,1.60E+01,1.26E+03
Jonathin Quackup: Issue #2 - Cat Warriors Capture Our Hero!,1.00E+01,3.00E+00,6.00E+00,2.00E+01,1.30E+01,1.07E+03
Billionaire Banshee's First Expansion!,1.00E+01,4.00E+00,2.30E+01,2.40E+01,9.00E+00,2.73E+02
Read em and Steep Monthly Book Subscription Box,6.00E+00,2.00E+00,1.10E+02,1.10E+01,5.00E+00,7.90E+02
The Booster project,9.00E+00,4.00E+00,8.00E+01,2.10E+01,1.00E+01,2.28E+02
Wolverine Entertainment (Take 2),4.00E+00,1.00E+00,4.60E+01,1.40E+01,8.00E+00,1.09E+03
RADD: The Grom Hammock,5.00E+00,2.00E+00,9.00E+00,2.20E+01,1.50E+01,5.67E+02
A Room of My Own: StartUp Art Fair SF 2017,5.00E+00,1.00E+00,1.00E+00,1.20E+01,8.00E+00,8.84E+02
Stop Thief! - The Classic 1979 Board Game Restored!,1.10E+01,3.00E+00,8.00E+00,2.50E+01,1.10E+01,9.96E+02
Rice Paper Scissors: Pop-up to Restaurant!,9.00E+00,5.00E+00,3.70E+02,2.10E+01,1.50E+01,2.34E+03
Uber / Lyft Rideshare Car Advertising Product-Headrest Cover,8.00E+00,4.00E+00,1.90E+01,1.80E+01,1.10E+01,2.38E+02
Rinsten Spring - The Ultimate Bicycle Shock Absorber.,9.00E+00,1.00E+00,1.00E+00,2.10E+01,9.00E+00,1.81E+03
Rise Up 2017 - Christian Dance Showcase,8.00E+00,4.00E+00,7.80E+01,2.10E+01,1.50E+01,2.42E+03
RnB - All By Myself,7.00E+00,3.00E+00,1.00E+01,2.00E+01,8.00E+00,1.37E+02
Roadie the Ranch Dog: Reprint the complete series,5.00E+00,0.00E+00,0.00E+00,2.60E+01,1.10E+01,1.43E+03
The Robbie Gil Band,9.00E+00,4.00E+00,4.70E+01,1.20E+01,1.00E+00,3.00E+01
Rockin' Kid Reviews,5.00E+00,1.00E+00,1.00E+01,2.20E+01,1.30E+01,1.59E+03
"""Vegas Nerves"" to Kick-Start The Rocky Bottoms Series",4.00E+00,0.00E+00,0.00E+00,2.20E+01,1.10E+01,9.98E+02
Desolate Places: A Book About The Wilderness & The Heart,1.00E+01,4.00E+00,3.20E+01,2.40E+01,1.30E+01,7.99E+02
Wormhole Tabletop RPG,1.10E+01,5.00E+00,1.04E+02,2.30E+01,1.00E+01,7.14E+02
The Right of Kings - Medieval Playing Cards Set & Board Game,4.00E+00,1.00E+00,1.70E+01,2.20E+01,1.00E+01,1.50E+03
Invisible Illness Documentary Film - You Are Not Alone,1.20E+01,7.00E+00,4.71E+02,2.40E+01,1.30E+01,3.28E+03
Skycamp: The Perfect Roof Top Tent for Travelers on the Road,9.00E+00,4.00E+00,9.70E+01,2.00E+01,1.60E+01,1.94E+03
GIRL POWER Textiles!,1.20E+01,5.00E+00,2.80E+01,7.00E+00,3.00E+00,4.60E+01
Monsters and Other Scary Shit: A Monster Anthology,4.00E+00,2.00E+00,4.30E+01,2.40E+01,1.00E+01,1.35E+03
Hardwood Storage Solutions / Deck Boxes / D&D / Board Games,9.00E+00,6.00E+00,3.80E+01,2.60E+01,1.40E+01,1.27E+03
Author on a Mission: Writing to Stop Dysfunction,9.00E+00,5.00E+00,1.24E+02,1.40E+01,6.00E+00,1.69E+02
Scarlet Sails - New Album - Future From The Past,9.00E+00,3.00E+00,9.00E+00,1.90E+01,1.00E+01,7.30E+02
Camp Songs: original worship songs inspired by summer camp,9.00E+00,5.00E+00,1.25E+02,2.70E+01,1.30E+01,1.53E+03
Fatal Twelve The Thrilling Mystery Visual Novel,1.00E+01,7.00E+00,3.20E+01,2.70E+01,1.40E+01,1.33E+03
Dreamers,8.00E+00,5.00E+00,4.30E+01,1.80E+01,1.40E+01,1.57E+03
Setting Fires EP,2.00E+00,1.00E+00,1.00E+00,1.90E+01,1.10E+01,4.66E+02
San Francisco Fringe Festival - Hitler in the Green Room,4.00E+00,0.00E+00,0.00E+00,2.00E+01,1.10E+01,3.81E+02
JMS SOAPS Start up business,1.00E+01,5.00E+00,1.50E+01,2.70E+01,9.00E+00,4.53E+02
Shattered Dawn Tabletop RPG,6.00E+00,2.00E+00,7.00E+00,1.00E+01,5.00E+00,4.20E+01
Mad Genius Studios: A Sanctuary for Creatives,5.00E+00,3.00E+00,2.50E+01,2.10E+01,1.10E+01,1.41E+03
Bring Back Shea Stadium,8.00E+00,3.00E+00,1.20E+01,2.10E+01,1.10E+01,3.75E+02
2017 Photo Contest Magazine,5.00E+00,2.00E+00,4.20E+01,1.60E+01,9.00E+00,6.65E+02
SBDNY 2017 NYC Season (Featuring Sweden's New Tide Orquesta),5.00E+00,3.00E+00,2.70E+01,2.50E+01,1.30E+01,2.81E+03
The Phone for Humans,1.10E+01,5.00E+00,4.00E+01,2.30E+01,9.00E+00,1.92E+03
INFERNO | a Cocoon of Warmth for your Hammock!,5.00E+00,2.00E+00,3.50E+01,2.30E+01,1.20E+01,2.74E+03
Clash of Steel: A Tactical Card Game of Medieval Duels,9.00E+00,3.00E+00,2.35E+02,2.30E+01,1.20E+01,1.60E+03
Simply Sewn - Spring & Summer Collection 2017,1.10E+01,6.00E+00,3.94E+02,2.10E+01,1.00E+01,1.08E+03
"Veteran Made ""Trispinner"" CNC Machined Billet Fidget Spinner",8.00E+00,4.00E+00,2.80E+01,2.20E+01,1.60E+01,1.74E+03
Murder Most Foul - Game and Hot Sauce,9.00E+00,3.00E+00,4.40E+01,1.50E+01,9.00E+00,1.72E+02
Hyve Touch Synth: Make the future of musical expression,8.00E+00,4.00E+00,3.41E+02,2.10E+01,1.40E+01,1.44E+03
LittleArm Big - Arduino Robot Arm for Makers and Education,1.00E+01,4.00E+00,7.10E+01,2.30E+01,1.30E+01,1.11E+03
Sliced Music - Online Music Promotion Organization,1.00E+01,4.00E+00,4.30E+01,1.70E+01,8.00E+00,2.19E+02
Slyde Grom | The most fun you'll have this summer,7.00E+00,3.00E+00,7.20E+01,2.10E+01,1.30E+01,1.30E+03
Smack Talk Showdown - Wrestling Party Card Game,1.10E+01,3.00E+00,6.70E+01,2.40E+01,1.30E+01,1.79E+03
SMOBOT Robotic Grill & Smoker Controller,8.00E+00,5.00E+00,3.90E+02,2.30E+01,1.30E+01,2.92E+03
Solar Power Girl goes to Florida,7.00E+00,3.00E+00,7.00E+00,2.30E+01,1.20E+01,2.01E+03
Rock Audyssey - A Rock-and-Roll RPG,7.00E+00,4.00E+00,6.80E+01,2.70E+01,1.50E+01,1.19E+03
"Cake,Cupcakes, O What A Treat,Why Not Enjoy Something Sweet!",8.00E+00,3.00E+00,7.00E+00,1.60E+01,1.00E+01,2.20E+03
Voyage Pillow | The Most Versatile and Compact Travel Pillow,1.20E+01,5.00E+00,2.60E+01,2.60E+01,1.00E+01,8.93E+02
Soshee - The Social Media Robot Dog,1.00E+01,6.00E+00,1.27E+02,2.50E+01,1.40E+01,2.36E+03
Sour Bakery: Unique wild yeast breads for your taste buds!,7.00E+00,3.00E+00,2.10E+01,1.80E+01,1.10E+01,2.07E+03
Arts and Minds: Art Energy for Criminal Justice Reform,1.10E+01,5.00E+00,2.45E+02,2.40E+01,9.00E+00,1.15E+03
Motorized Grill Baskets on your Gas or Charcoal BBQ Grill.,1.00E+01,4.00E+00,7.00E+00,2.50E+01,1.30E+01,1.44E+03
"Who We Are Now - A queer, post-apocalyptic visual novel",1.10E+01,4.00E+00,2.38E+02,2.50E+01,8.00E+00,1.32E+03
The Ballad of Edgardo: Humble Beginnings,1.10E+01,5.00E+00,4.30E+01,1.90E+01,1.30E+01,1.22E+03
"STAND-N-PEDAL, Ergonomic Design",7.00E+00,1.00E+00,1.00E+00,2.30E+01,1.20E+01,1.43E+03
"Run Away, Join the Circus - A Holocaust Memoir",6.00E+00,3.00E+00,5.30E+01,1.10E+01,7.00E+00,1.57E+02
